ExecutionId,CycleName,FolderName,"Issue Key","Test Summary",Project,Component,Version,Priority,"Executed By","Executed On",ExecutionStatus,ExecutionDefects,CreationDate,"Assigned To","Custom Fields","Work Flow Status","Total Execution Time","Total Logged Time",StepId,OrderId,Step,"Test Data","Expected Result","Step Result",Comments,"Step Custom Fields"
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,78b00e69-ebea-4fad-b5df-e506890367c3,7,"Click the 'Save' blue button.",,"After the 'Save' button is clicked a Success message is displayed and the customer details are set.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,86dee196-161a-4fe6-a4e4-9ed87ad0e355,8,"Click on 'x' button from the 'Customer' window, in order to close the window.",,"After pressing 'x' the 'Customer' window closes and in the order page you can see the name for the customer chosen earlier.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,cb6f5554-25f2-4fea-bc02-4130266358d5,9,"Check that 'Date Added' is set by default on the current date.",,"In the 'Date Added' filed the date is set by default.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,a1c95a73-3875-4689-9f15-7e3c95ed9cf0,10,"Click on 'Add Item' blue button = '+' in order to add a new item to the order.",,"After clicking the 'Add Item' = '+' button, a  new window appears above and you can now choose a product.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,04de836c-87e4-45e3-97dd-b6f9d7474b34,11,"In the 'Choose Product' field, either enter the name of the desired product and then choose an item product from the dropdown list that appears below or click on the dropdown and choose from the list of products that appears below.","Ex: alphabetical chars; min chars - 1 max chars - 30; numbers from 0 - 9;","For the first option, after entering the first letters in the 'Choose Product' field, a predictive helper text appears to be able to choose the product from the list below. For the second option, after pressing the dropdown, the list of products available on the site appears below and you can click on one of them.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,ee33ae91-d8e8-482c-9635-3d93e36dcf73,12,"In the 'Quantity' field, add the number of desired products.","Numbers from 0 - 9.","The 'Quantity' field is editable and you can insert a number of desired products.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,d4582e91-a11b-4b63-8e7b-0f848cc35a33,13,"Click 'Save' button.",,"After the 'Save' button is clicked a Success message is displayed and product is set to the order.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,6ce3355f-185f-44b5-8551-6a561887e018,14,"Click on 'x' button from the 'Add Item' window, in order to close the window.",,"After pressing 'x' the 'Add Item' window closes and in the order page you can see new row/s with the product/s added.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,c9b37b3f-ee61-4ff9-8825-40442c1e82b0,15,"Press the blue button with the white wheel from the 'Payment Address' field and choose a predefined address in the database.",,"When you click the blue button with the white wheel a new 'Payment Address' window appears above from where you will choose the details of the predefined address.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,7db84436-c6b7-471c-9c0e-fd82ba625005,16,"Verify if by default in the 'Choose Address' field appears the text: '---None---'.",,"In the first field, 'Choose Address' the text '---None---' appears and is set by default.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,11cf073a-4021-4db9-b745-d2dbf0ea7a8e,17,"Fill in the 'First Name' and 'Last Name' fields with predifined data address of the chosen client.","Ex: alphabetical chars; min chars - 1 max chars - 32; Numbers from 0 - 9; Special chars;","The fields are editable and the values were entered correctly.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,bb9da646-2c5b-419f-a807-ddb7cdbe7cbc,18,"Fill in the 'Address 1' field the predifined data address.","Ex: alphabetical chars; min chars - 3 max chars - 128; Numbers from 0 - 9; Special chars;","The fields are editable and the values were entered correctly.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,22bc0e47-bcec-4b37-9a9e-361c5e0c6343,19,"Fill in the 'City' field the predifined data city.","Ex: alphabetical chars; min chars - 3 max chars - 128","The fields are editable and the values were entered correctly.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,d5537b8b-1aae-4fb0-89f4-34ef2a9ee280,20,"From the 'Country' dropdown choose the predifined data country.",,"The 'Country' dropdown is working properly and you can choose a country from the country list that appears.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,5cd55522-9ed7-4ab5-b127-ad46f5d447c7,21,"From the 'Region / State' dropdown choose the predifined data region/state.",,"The 'Region / State' dropdown is working properly and you can choose a region / state from the list that appears.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,629b29e5-73f5-431d-a697-c40d93ceb579,22,"Click 'Save' button.",,"After the 'Save' button is clicked a Success message is displayed and Payment Address is set to the order.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,e2626c9d-c423-4772-aff6-232d6493da06,23,"Click on 'x' button from the 'Payment Address' window, in order to close the window.",,"After pressing 'x' the Payment Address' window closes and in the order page you can see the added Payment Address.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,96b87b3b-df57-4132-ae20-344bf9ddffe4,24,"Repeat the previous 9 steps to set 'Shipping Address'.",,"After completing the 9 steps, the Shipping Address is set to the order.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,6e829652-0411-448b-aa10-8009801663d3,25,"On the 'Shipping Method' field click on the 'Refresh' button and than from the dropdown button choose the 'Flat Rate'.",,"When you click the 'Refresh' button and click the dropdown button, the 'Flat Rate' appears and you can click on it in order to select the 'Shipping Method'. A succes message appears: 'Shipping method has been set!'.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,8a81f914-87da-44db-9197-a44fb77d89bd,26,"On the 'Payment Method' field click on the 'Refresh' button and than from the dropdown button choose the method.",,"When you click the 'Refresh' button and click the dropdown button, the method appears and you can click on it in order to select the 'Payment Method'. A succes message appears: 'Payment method has been set!'.",PASS,,
71e0a23e-4174-4329-afd0-09ab2fe67780,"SALES module cycle",,BAMM-45,"Verify if you can Add a new order using available costumer data",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:39 PM",PASS,BAMM-51,"08/Feb/24 01:34 PM",,,,,,aacc6089-c997-4df2-9077-60fecd63f790,27,"Click the 'Confirm' button in order to add the new order.",,"After clicking the 'Confirm' button a success message appears: 'You have modified orders!' and if you check the 'Order List' table the last order will be the one previously added.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,b4085da6-6e85-42b3-8f3c-8b43ad89e5b6,1,"From SALES menu page select the 'Orders' tab sub-menu.",,"The Admin is taken to 'Orders' page and details are loaded successfully.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,6eece273-0a43-414d-ba03-343b099f47db,2,"On 'Order List' table click on 'View' button from 'Action' column, for which order you want to add products.",,"When you click 'View' button you are redirected to 'Order' page successfully.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,331dfc6e-2cb0-40ff-902e-fe1cd0e84b40,3,"Click on 'Add Item' blue button = '+' in order to add a new item to the order.",,"After clicking the 'Add Item' = '+' button, a  new window appears above and you can now choose a product.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,eed8e20b-7284-4283-9c51-fd7d63fdc900,4,"In the 'Choose Product' field, either enter the name of the desired product and then choose an item product from the list that appears below or click on the dropdown and choose from the list of products that appears below.","Ex: alphabetical chars; min chars - 1 max chars - 30; numbers from 0 - 9;","For the first option, after entering the first letters in the 'Choose Product' field, a predictive helper text appears to be able to choose the product from the list below. For the second option, after taping dropdown, the list of products available on the site appears below and you can click on one of them.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,5b3e13b2-c80c-4b05-b618-1a6dc52f673b,5,"In the 'Quantity' field, add the number of desired products.","Numbers from 0 - 9.","The 'Quantity' field is editable and you can insert a number of desired products.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,a4085d16-b078-438d-8328-2a35fa92443e,6,"Click 'Save' button.",,"After the 'Save' button is clicked a Success message is displayed: 'You have modified your shopping cart!' and product is set to the order.",PASS,,
4c085159-79c4-4243-abe3-dabe6c592f46,"SALES module cycle",,BAMM-46,"Verify if you can add a new product to an existing order from Order List",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:41 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,bf196686-c5e7-4d00-9067-bd9c489e4c06,7,"Click on 'x' button from the 'Add Item' window, in order to close the window.",,"After pressing 'x' the 'Add Item' window closes and in the order page you can see new row/s with the added product/s.",PASS,,
8e51a640-2828-4aa7-98ff-93e82951254c,"SALES module cycle",,BAMM-47,"Verify if you can delete a product from an existing order",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:42 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,413519fe-ac97-4ca4-87ac-b61a0b2df2eb,1,"From SALES menu page select the 'Orders' tab sub-menu.",,"The Admin is taken to 'Orders' page and details are loaded successfully.",PASS,,
8e51a640-2828-4aa7-98ff-93e82951254c,"SALES module cycle",,BAMM-47,"Verify if you can delete a product from an existing order",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:42 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,daa236ab-a3ad-4488-95ff-9b67048d5f58,2,"On 'Order List' table click on 'View' button from 'Action' column, for which order you want to delete product/s.",,"When you click 'View' button you are redirected to 'Order' page successfully.",PASS,,
8e51a640-2828-4aa7-98ff-93e82951254c,"SALES module cycle",,BAMM-47,"Verify if you can delete a product from an existing order",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:42 PM",PASS,,"08/Feb/24 01:34 PM",,,,,,75c62d32-19e5-477f-a87c-31764f1f7ecf,3,"On the order the product/s are displayed on a table. On the right, on 'Action' column you can find for each product the red '-' = 'Remove' button. Click on it in order to delete one product from the order.",,"When 'Remove' button is clicked for one product, a success message is displayed: 'You have modified your shopping cart!', the product line is deleted / dissappears from the order and the total amount changes.",PASS,,
2a36eb75-758a-4988-8bf3-d1de1daf1bcf,"SALES module cycle",,BAMM-48,"Verify if the Delete button from 'Orders' page is working properly and the selected order/orders is/are deleted from Order List table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:43 PM",PASS,BAMM-49,"08/Feb/24 01:34 PM",,,,,,774a227d-29ae-4d6e-b407-a16ac1061b09,1,"From SALES menu page select the 'Orders' tab sub-menu.",,"The Admin is taken to 'Orders' page and details are loaded successfully.",PASS,,
2a36eb75-758a-4988-8bf3-d1de1daf1bcf,"SALES module cycle",,BAMM-48,"Verify if the Delete button from 'Orders' page is working properly and the selected order/orders is/are deleted from Order List table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:43 PM",PASS,BAMM-49,"08/Feb/24 01:34 PM",,,,,,c805b8e6-d75f-434f-9a62-0354ce548080,2,"Click on a checkbox to select an order and then press the 'Delete' button which is located at the right top of the page.",,"After an order is selected with checkbox and the button 'Delete' is tapped, a popup window appears and demo.opencart.com says: 'Are you sure?' and gives you the opportunity to choose OK or Cancel.",PASS,,
2a36eb75-758a-4988-8bf3-d1de1daf1bcf,"SALES module cycle",,BAMM-48,"Verify if the Delete button from 'Orders' page is working properly and the selected order/orders is/are deleted from Order List table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","08/Feb/24 06:43 PM",PASS,BAMM-49,"08/Feb/24 01:34 PM",,,,,,aeaace04-6d6e-4e78-9aa3-546e1d77dff4,3,"Click the 'OK' button on popup window.",,"After you click the OK button a Success message appears: 'You have modified orders!' and the selected order is removed / deleted from the table.",PASS,,
cb42a021-ff78-4b66-af71-0c0b1fdab801,"SALES module cycle",,BAMM-52,"Verify if you can Delete all orders from 'Order List' table using the checkbox at the top of the table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","09/Feb/24 12:14 PM",FAIL,BAMM-50,"09/Feb/24 12:12 PM",,,,,,c4ae55cd-1730-46a7-8f8a-8ccbbf306ac8,1,"From SALES menu page select the 'Orders' tab sub-menu.",,"The Admin is taken to 'Orders' page and details are loaded successfully.",PASS,,
cb42a021-ff78-4b66-af71-0c0b1fdab801,"SALES module cycle",,BAMM-52,"Verify if you can Delete all orders from 'Order List' table using the checkbox at the top of the table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","09/Feb/24 12:14 PM",FAIL,BAMM-50,"09/Feb/24 12:12 PM",,,,,,7fce146b-e806-4930-8f4b-71ce08a9fe91,2,"Click on checkbox located on top of the header for 'Order List' table, to select all orders",,"After the checkbox is clicked all checkboxes from orders are selected and turned blue.",PASS,,
cb42a021-ff78-4b66-af71-0c0b1fdab801,"SALES module cycle",,BAMM-52,"Verify if you can Delete all orders from 'Order List' table using the checkbox at the top of the table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","09/Feb/24 12:14 PM",FAIL,BAMM-50,"09/Feb/24 12:12 PM",,,,,,df268832-a4ad-49dc-a008-8b03bd2d25bb,3,"Click the 'Delete' button which is located at the right top of the page.",,"After clicking the 'Delete' button a popup window appears and demo.opencart.com says: 'Are you sure?' and gives you the opportunity to choose OK or Cancel.",PASS,,
cb42a021-ff78-4b66-af71-0c0b1fdab801,"SALES module cycle",,BAMM-52,"Verify if you can Delete all orders from 'Order List' table using the checkbox at the top of the table",Bianca_Andreea_Maria_Man_TMTA9,,"Release 1.0",Medium,"IT Factory","09/Feb/24 12:14 PM",FAIL,BAMM-50,"09/Feb/24 12:12 PM",,,,,,54b1f817-c7e0-4690-a93e-e76f738ccf91,4,"Click the 'OK' button on popup window.",,"After you click the OK button a Success message appears: 'You have modified orders!' but only the orders from the first page are deleted and not the entire table.",FAIL,,
